x-axis,1,2
second,Volt,Volt
+170.000E-06,,
+172.200E-06,-60.301507E-03,-60.301507E-03
+174.400E-06,-52.763819E-03,-60.301507E-03
+176.600E-06,-66.582914E-03,-80.402009E-03
+178.800E-06,-60.301507E-03,-100.502511E-03
+181.000E-06,-52.763819E-03,-92.964823E-03
+183.200E-06,-40.201005E-03,-106.783918E-03
+185.400E-06,-32.663316E-03,-113.065325E-03
+187.600E-06,-40.201005E-03,-86.683416E-03
+189.800E-06,-20.100502E-03,-113.065325E-03
+192.000E-06,+0.0E+00,-106.783918E-03
+194.200E-06,+6.281407E-03,-106.783918E-03
+196.400E-06,+12.562814E-03,-72.864321E-03
+198.600E-06,+20.100502E-03,-100.502511E-03
+200.800E-06,+12.562814E-03,-80.402009E-03
+203.000E-06,-12.562814E-03,-20.100502E-03
+205.200E-06,-32.663316E-03,-20.100502E-03
+207.400E-06,-32.663316E-03,-40.201005E-03
+209.600E-06,-20.100502E-03,-20.100502E-03
+211.800E-06,-12.562814E-03,+0.0E+00
+214.000E-06,-12.562814E-03,-20.100502E-03
+216.200E-06,-20.100502E-03,-20.100502E-03
+218.400E-06,-20.100502E-03,-20.100502E-03
+220.600E-06,-6.281407E-03,-12.562814E-03
+222.800E-06,-20.100502E-03,-32.663316E-03
+225.000E-06,-26.381909E-03,-20.100502E-03
+227.200E-06,-32.663316E-03,-12.562814E-03
+229.400E-06,-20.100502E-03,-20.100502E-03
+231.600E-06,-20.100502E-03,-6.281407E-03
+233.800E-06,-26.381909E-03,-26.381909E-03
+236.000E-06,+20.100502E-03,-100.502511E-03
+238.200E-06,+20.100502E-03,-66.582914E-03
+240.400E-06,+20.100502E-03,-60.301507E-03
+242.600E-06,+20.100502E-03,-72.864321E-03
+244.800E-06,+20.100502E-03,-40.201005E-03
+247.000E-06,+0.0E+00,-26.381909E-03
+249.200E-06,+12.562814E-03,-32.663316E-03
+251.400E-06,-20.100502E-03,-26.381909E-03
+253.600E-06,-20.100502E-03,-20.100502E-03
+255.800E-06,-40.201005E-03,-20.100502E-03
+258.000E-06,-32.663316E-03,-20.100502E-03
+260.200E-06,-46.482412E-03,-6.281407E-03
+262.400E-06,-60.301507E-03,-26.381909E-03
+264.600E-06,-72.864321E-03,-20.100502E-03
+266.800E-06,-72.864321E-03,-60.301507E-03
+269.000E-06,-100.502511E-03,-80.402009E-03
+271.200E-06,-66.582914E-03,-80.402009E-03
+273.400E-06,-60.301507E-03,-86.683416E-03
+275.600E-06,-80.402009E-03,-106.783918E-03
+277.800E-06,-66.582914E-03,-92.964823E-03
+280.000E-06,-46.482412E-03,-120.603014E-03
+282.200E-06,-26.381909E-03,-120.603014E-03
+284.400E-06,-46.482412E-03,-126.884421E-03
+286.600E-06,-26.381909E-03,-120.603014E-03
+288.800E-06,+0.0E+00,-126.884421E-03
+291.000E-06,+0.0E+00,-140.703516E-03
+293.200E-06,+0.0E+00,-160.804018E-03
+295.400E-06,+20.100502E-03,-100.502511E-03
+297.600E-06,+26.381909E-03,-120.603014E-03
+299.800E-06,+20.100502E-03,-100.502511E-03
+302.000E-06,+52.763819E-03,-80.402009E-03
+304.200E-06,+52.763819E-03,-60.301507E-03
+306.400E-06,+26.381909E-03,-60.301507E-03
+308.600E-06,+52.763819E-03,-66.582914E-03
+310.800E-06,+60.301507E-03,-26.381909E-03
+313.000E-06,+52.763819E-03,-32.663316E-03
+315.200E-06,+20.100502E-03,-60.301507E-03
+317.400E-06,+6.281407E-03,-20.100502E-03
+319.600E-06,+12.562814E-03,-32.663316E-03
+321.800E-06,+6.281407E-03,-20.100502E-03
+324.000E-06,-26.381909E-03,-26.381909E-03
+326.200E-06,-40.201005E-03,-32.663316E-03
+328.400E-06,-52.763819E-03,-52.763819E-03
+330.600E-06,-72.864321E-03,-72.864321E-03
+332.800E-06,-60.301507E-03,-100.502511E-03
+335.000E-06,-60.301507E-03,-133.165828E-03
+337.200E-06,-40.201005E-03,-120.603014E-03
+339.400E-06,-60.301507E-03,-167.085425E-03
+341.600E-06,-46.482412E-03,-207.286430E-03
+343.800E-06,+0.0E+00,-221.105525E-03
+346.000E-06,+20.100502E-03,-247.487435E-03
+348.200E-06,+46.482412E-03,-261.306530E-03
+350.400E-06,+72.864321E-03,-281.407032E-03
+352.600E-06,+126.884421E-03,-281.407032E-03
+354.800E-06,+167.085425E-03,-287.688439E-03
+357.000E-06,+241.206028E-03,-281.407032E-03
+359.200E-06,+281.407032E-03,-314.070348E-03
+361.400E-06,+334.170851E-03,-267.587937E-03
+363.600E-06,+402.010046E-03,-227.386932E-03
+365.800E-06,+454.773864E-03,-207.286430E-03
+368.000E-06,+508.793964E-03,-146.984923E-03
+370.200E-06,+562.814064E-03,-106.783918E-03
+372.400E-06,+569.095471E-03,-40.201005E-03
+374.600E-06,+609.296476E-03,+26.381909E-03
+376.800E-06,+629.396978E-03,+106.783918E-03
+379.000E-06,+643.216074E-03,+173.366832E-03
+381.200E-06,+649.497480E-03,+253.768842E-03
+383.400E-06,+635.678385E-03,+354.271353E-03
+385.600E-06,+603.015069E-03,+414.572860E-03
+387.800E-06,+562.814064E-03,+522.613060E-03
+390.000E-06,+515.075371E-03,+582.914567E-03
+392.200E-06,+442.211051E-03,+649.497480E-03
+394.400E-06,+381.909544E-03,+729.899490E-03
+396.600E-06,+307.788941E-03,+804.020092E-03
+398.800E-06,+233.668339E-03,+824.120594E-03
+401.000E-06,+126.884421E-03,+844.221096E-03
+403.200E-06,+12.562814E-03,+864.321599E-03
+405.400E-06,-80.402009E-03,+864.321599E-03
+407.600E-06,-160.804018E-03,+864.321599E-03
+409.800E-06,-267.587937E-03,+836.683408E-03
+412.000E-06,-361.809041E-03,+804.020092E-03
+414.200E-06,-434.673362E-03,+749.999992E-03
+416.400E-06,-508.793964E-03,+689.698485E-03
+418.600E-06,-603.015069E-03,+643.216074E-03
+420.800E-06,-643.216074E-03,+555.276376E-03
+423.000E-06,-709.798987E-03,+482.412055E-03
+425.200E-06,-729.899490E-03,+422.110548E-03
+427.400E-06,-756.281399E-03,+334.170851E-03
+429.600E-06,-763.819087E-03,+241.206028E-03
+431.800E-06,-783.919590E-03,+153.266330E-03
+434.000E-06,-783.919590E-03,+46.482412E-03
+436.200E-06,-756.281399E-03,-6.281407E-03
+438.400E-06,-716.080394E-03,-80.402009E-03
+440.600E-06,-663.316576E-03,-146.984923E-03
+442.800E-06,-615.577883E-03,-193.467335E-03
+445.000E-06,-569.095471E-03,-281.407032E-03
+447.200E-06,-494.974869E-03,-281.407032E-03
+449.400E-06,-448.492458E-03,-334.170851E-03
+451.600E-06,-394.472358E-03,-341.708539E-03
+453.800E-06,-321.608037E-03,-374.371855E-03
+456.000E-06,-267.587937E-03,-341.708539E-03
+458.200E-06,-221.105525E-03,-354.271353E-03
+460.400E-06,-146.984923E-03,-321.608037E-03
+462.600E-06,-120.603014E-03,-321.608037E-03
+464.800E-06,-80.402009E-03,-301.507534E-03
+467.000E-06,-52.763819E-03,-261.306530E-03
+469.200E-06,-20.100502E-03,-233.668339E-03
+471.400E-06,+0.0E+00,-221.105525E-03
+473.600E-06,+12.562814E-03,-180.904521E-03
+475.800E-06,+12.562814E-03,-146.984923E-03
+478.000E-06,+20.100502E-03,-140.703516E-03
+480.200E-06,+6.281407E-03,-120.603014E-03
+482.400E-06,+12.562814E-03,-86.683416E-03
+484.600E-06,-20.100502E-03,-60.301507E-03
+486.800E-06,-20.100502E-03,-40.201005E-03
+489.000E-06,-52.763819E-03,-40.201005E-03
+491.200E-06,-40.201005E-03,-52.763819E-03
+493.400E-06,-66.582914E-03,-26.381909E-03
+495.600E-06,-72.864321E-03,-20.100502E-03
+497.800E-06,-100.502511E-03,-26.381909E-03
+500.000E-06,-80.402009E-03,-46.482412E-03
+502.200E-06,-120.603014E-03,-52.763819E-03
+504.400E-06,-106.783918E-03,-66.582914E-03
+506.600E-06,-86.683416E-03,-80.402009E-03
+508.800E-06,-120.603014E-03,-100.502511E-03
+511.000E-06,-113.065325E-03,-100.502511E-03
+513.200E-06,-92.964823E-03,-113.065325E-03
+515.400E-06,-80.402009E-03,-120.603014E-03
+517.600E-06,-72.864321E-03,-126.884421E-03
+519.800E-06,-40.201005E-03,-153.266330E-03
+522.000E-06,-46.482412E-03,-160.804018E-03
+524.200E-06,-60.301507E-03,-133.165828E-03
+526.400E-06,-26.381909E-03,-140.703516E-03
+528.600E-06,-20.100502E-03,-126.884421E-03
+530.800E-06,+12.562814E-03,-133.165828E-03
+533.000E-06,+20.100502E-03,-140.703516E-03
+535.200E-06,+6.281407E-03,-113.065325E-03
+537.400E-06,+40.201005E-03,-92.964823E-03
+539.600E-06,+32.663316E-03,-80.402009E-03
+541.800E-06,+40.201005E-03,-66.582914E-03
+544.000E-06,+20.100502E-03,-66.582914E-03
+546.200E-06,+20.100502E-03,-46.482412E-03
+548.400E-06,+6.281407E-03,-26.381909E-03
+550.600E-06,+26.381909E-03,-26.381909E-03
+552.800E-06,+26.381909E-03,-26.381909E-03
+555.000E-06,+20.100502E-03,-26.381909E-03
+557.200E-06,-20.100502E-03,-26.381909E-03
+559.400E-06,-20.100502E-03,-12.562814E-03
+561.600E-06,-40.201005E-03,-26.381909E-03
+563.800E-06,-40.201005E-03,+0.0E+00
+566.000E-06,-32.663316E-03,-20.100502E-03
+568.200E-06,-60.301507E-03,-46.482412E-03
+570.400E-06,-60.301507E-03,-40.201005E-03
+572.600E-06,-66.582914E-03,-46.482412E-03
+574.800E-06,-80.402009E-03,-72.864321E-03
+577.000E-06,-46.482412E-03,-46.482412E-03
+579.200E-06,-52.763819E-03,-80.402009E-03
+581.400E-06,-52.763819E-03,-80.402009E-03
+583.600E-06,-40.201005E-03,-86.683416E-03
+585.800E-06,-40.201005E-03,-80.402009E-03
+588.000E-06,-52.763819E-03,-92.964823E-03
+590.200E-06,-32.663316E-03,-92.964823E-03
+592.400E-06,-12.562814E-03,-106.783918E-03
+594.600E-06,-26.381909E-03,-86.683416E-03
+596.800E-06,+20.100502E-03,-80.402009E-03
+599.000E-06,+6.281407E-03,-86.683416E-03
+601.200E-06,+6.281407E-03,-92.964823E-03
+603.400E-06,+40.201005E-03,-86.683416E-03
+605.600E-06,+46.482412E-03,-86.683416E-03
+607.800E-06,+20.100502E-03,-92.964823E-03
+610.000E-06,+26.381909E-03,-66.582914E-03
+612.200E-06,+26.381909E-03,-60.301507E-03
+614.400E-06,+52.763819E-03,-60.301507E-03
+616.600E-06,+40.201005E-03,-52.763819E-03
+618.800E-06,+0.0E+00,-46.482412E-03
+621.000E-06,+20.100502E-03,-40.201005E-03
+623.200E-06,+32.663316E-03,-20.100502E-03
+625.400E-06,+0.0E+00,-26.381909E-03
+627.600E-06,+6.281407E-03,-32.663316E-03
+629.800E-06,+12.562814E-03,-32.663316E-03
+632.000E-06,-26.381909E-03,-20.100502E-03
+634.200E-06,+0.0E+00,-20.100502E-03
+636.400E-06,-6.281407E-03,-40.201005E-03
+638.600E-06,-20.100502E-03,-20.100502E-03
+640.800E-06,-12.562814E-03,-40.201005E-03
+643.000E-06,-32.663316E-03,-40.201005E-03
+645.200E-06,-20.100502E-03,-40.201005E-03
+647.400E-06,-40.201005E-03,-40.201005E-03
+649.600E-06,-40.201005E-03,-46.482412E-03
+651.800E-06,-6.281407E-03,-32.663316E-03
+654.000E-06,-26.381909E-03,-40.201005E-03
+656.200E-06,+6.281407E-03,-52.763819E-03
+658.400E-06,+0.0E+00,-32.663316E-03
+660.600E-06,-12.562814E-03,-60.301507E-03
+662.800E-06,+20.100502E-03,-40.201005E-03
+665.000E-06,+12.562814E-03,-40.201005E-03
+667.200E-06,+12.562814E-03,-60.301507E-03
+669.400E-06,-26.381909E-03,-26.381909E-03
+671.600E-06,+0.0E+00,-40.201005E-03
+673.800E-06,-6.281407E-03,-40.201005E-03
+676.000E-06,-12.562814E-03,-20.100502E-03
+678.200E-06,+0.0E+00,-20.100502E-03
+680.400E-06,-6.281407E-03,-26.381909E-03
+682.600E-06,+0.0E+00,-26.381909E-03
+684.800E-06,+0.0E+00,-20.100502E-03
+687.000E-06,+6.281407E-03,-6.281407E-03
+689.200E-06,-6.281407E-03,-6.281407E-03
+691.400E-06,-12.562814E-03,-20.100502E-03
+693.600E-06,+0.0E+00,-20.100502E-03
+695.800E-06,-26.381909E-03,-32.663316E-03
+698.000E-06,-26.381909E-03,-20.100502E-03
+700.200E-06,-46.482412E-03,-20.100502E-03
+702.400E-06,-20.100502E-03,-20.100502E-03
+704.600E-06,-20.100502E-03,+0.0E+00
+706.800E-06,-26.381909E-03,-40.201005E-03
+709.000E-06,-32.663316E-03,-40.201005E-03
+711.200E-06,-6.281407E-03,-6.281407E-03
+713.400E-06,-32.663316E-03,-26.381909E-03
+715.600E-06,-20.100502E-03,-20.100502E-03
+717.800E-06,-20.100502E-03,-20.100502E-03
+720.000E-06,-26.381909E-03,-46.482412E-03
+722.200E-06,-32.663316E-03,-40.201005E-03
+724.400E-06,+0.0E+00,-32.663316E-03
+726.600E-06,-20.100502E-03,-40.201005E-03
+728.800E-06,+0.0E+00,-40.201005E-03
+731.000E-06,-12.562814E-03,-20.100502E-03
+733.200E-06,+0.0E+00,-40.201005E-03
+735.400E-06,-12.562814E-03,-26.381909E-03
+737.600E-06,-20.100502E-03,-26.381909E-03
+739.800E-06,-12.562814E-03,+0.0E+00
+742.000E-06,+0.0E+00,-20.100502E-03
+744.200E-06,-20.100502E-03,-20.100502E-03
+746.400E-06,-12.562814E-03,-20.100502E-03
+748.600E-06,+6.281407E-03,-20.100502E-03
+750.800E-06,-6.281407E-03,+0.0E+00
+753.000E-06,-12.562814E-03,-20.100502E-03
+755.200E-06,-20.100502E-03,-6.281407E-03
+757.400E-06,+0.0E+00,+6.281407E-03
+759.600E-06,-20.100502E-03,-20.100502E-03
+761.800E-06,-26.381909E-03,-20.100502E-03
+764.000E-06,-40.201005E-03,-20.100502E-03
+766.200E-06,-60.301507E-03,-6.281407E-03
+768.400E-06,-40.201005E-03,+0.0E+00
+770.600E-06,-40.201005E-03,+0.0E+00
+772.800E-06,-52.763819E-03,-20.100502E-03
+775.000E-06,-32.663316E-03,-32.663316E-03
+777.200E-06,-26.381909E-03,-26.381909E-03
+779.400E-06,-40.201005E-03,-20.100502E-03
+781.600E-06,-46.482412E-03,-26.381909E-03
+783.800E-06,-40.201005E-03,-20.100502E-03
+786.000E-06,-60.301507E-03,-26.381909E-03
+788.200E-06,-40.201005E-03,-40.201005E-03
+790.400E-06,-32.663316E-03,-40.201005E-03
+792.600E-06,-20.100502E-03,-32.663316E-03
+794.800E-06,-6.281407E-03,-20.100502E-03
+797.000E-06,-32.663316E-03,-12.562814E-03
+799.200E-06,-46.482412E-03,-20.100502E-03
+801.400E-06,-12.562814E-03,-20.100502E-03
+803.600E-06,-20.100502E-03,-6.281407E-03
+805.800E-06,-20.100502E-03,-6.281407E-03
+808.000E-06,-6.281407E-03,-6.281407E-03
+810.200E-06,-32.663316E-03,-20.100502E-03
+812.400E-06,-32.663316E-03,-20.100502E-03
+814.600E-06,-20.100502E-03,-20.100502E-03
+816.800E-06,-40.201005E-03,-20.100502E-03
+819.000E-06,-40.201005E-03,+0.0E+00
+821.200E-06,-32.663316E-03,+0.0E+00
+823.400E-06,-12.562814E-03,-20.100502E-03
+825.600E-06,-40.201005E-03,-20.100502E-03
+827.800E-06,-66.582914E-03,-20.100502E-03
+830.000E-06,-40.201005E-03,-20.100502E-03
+832.200E-06,-40.201005E-03,-6.281407E-03
+834.400E-06,-26.381909E-03,+0.0E+00
+836.600E-06,-40.201005E-03,-12.562814E-03
+838.800E-06,-40.201005E-03,-20.100502E-03
+841.000E-06,-40.201005E-03,-40.201005E-03
+843.200E-06,-26.381909E-03,-32.663316E-03
+845.400E-06,-52.763819E-03,-12.562814E-03
+847.600E-06,-20.100502E-03,-32.663316E-03
+849.800E-06,-26.381909E-03,-26.381909E-03
+852.000E-06,-40.201005E-03,-32.663316E-03
+854.200E-06,-26.381909E-03,-20.100502E-03
+856.400E-06,+12.562814E-03,-40.201005E-03
+858.600E-06,-40.201005E-03,-32.663316E-03
+860.800E-06,+0.0E+00,-40.201005E-03
+863.000E-06,-20.100502E-03,-40.201005E-03
+865.200E-06,+0.0E+00,-20.100502E-03
+867.400E-06,-26.381909E-03,-32.663316E-03
+869.600E-06,-40.201005E-03,-12.562814E-03
+871.800E-06,-40.201005E-03,+0.0E+00
+874.000E-06,-20.100502E-03,+0.0E+00
+876.200E-06,-26.381909E-03,+0.0E+00
+878.400E-06,-20.100502E-03,+0.0E+00
+880.600E-06,-26.381909E-03,-12.562814E-03
+882.800E-06,-32.663316E-03,-20.100502E-03
+885.000E-06,-40.201005E-03,-20.100502E-03
+887.200E-06,-32.663316E-03,-26.381909E-03
+889.400E-06,-32.663316E-03,-40.201005E-03
+891.600E-06,-46.482412E-03,-20.100502E-03
+893.800E-06,-40.201005E-03,-20.100502E-03
+896.000E-06,-40.201005E-03,-12.562814E-03
+898.200E-06,-46.482412E-03,-20.100502E-03
+900.400E-06,-40.201005E-03,+0.0E+00
+902.600E-06,-46.482412E-03,-32.663316E-03
+904.800E-06,-26.381909E-03,-12.562814E-03
+907.000E-06,-40.201005E-03,-20.100502E-03
+909.200E-06,-26.381909E-03,-6.281407E-03
+911.400E-06,-20.100502E-03,-20.100502E-03
+913.600E-06,-40.201005E-03,-20.100502E-03
+915.800E-06,-40.201005E-03,+0.0E+00
+918.000E-06,-20.100502E-03,-32.663316E-03
+920.200E-06,-40.201005E-03,-20.100502E-03
+922.400E-06,-40.201005E-03,-20.100502E-03
+924.600E-06,-20.100502E-03,-20.100502E-03
+926.800E-06,-20.100502E-03,-32.663316E-03
+929.000E-06,-32.663316E-03,-40.201005E-03
+931.200E-06,-46.482412E-03,-40.201005E-03
+933.400E-06,-32.663316E-03,-20.100502E-03
+935.600E-06,-40.201005E-03,-20.100502E-03
+937.800E-06,-32.663316E-03,-26.381909E-03
+940.000E-06,-26.381909E-03,-20.100502E-03
+942.200E-06,-26.381909E-03,-20.100502E-03
+944.400E-06,-26.381909E-03,-6.281407E-03
+946.600E-06,-40.201005E-03,-20.100502E-03
+948.800E-06,-32.663316E-03,-26.381909E-03
+951.000E-06,-32.663316E-03,-20.100502E-03
+953.200E-06,-60.301507E-03,-32.663316E-03
+955.400E-06,-40.201005E-03,-6.281407E-03
+957.600E-06,-40.201005E-03,-6.281407E-03
+959.800E-06,-46.482412E-03,-20.100502E-03
+962.000E-06,-40.201005E-03,-20.100502E-03
+964.200E-06,-52.763819E-03,-6.281407E-03
+966.400E-06,-40.201005E-03,-20.100502E-03
+968.600E-06,-40.201005E-03,-26.381909E-03
+970.800E-06,-52.763819E-03,-26.381909E-03
+973.000E-06,-40.201005E-03,-20.100502E-03
+975.200E-06,-40.201005E-03,-32.663316E-03
+977.400E-06,-46.482412E-03,+0.0E+00
+979.600E-06,-32.663316E-03,-26.381909E-03
+981.800E-06,-40.201005E-03,-40.201005E-03
+984.000E-06,-46.482412E-03,-20.100502E-03
+986.200E-06,-32.663316E-03,-20.100502E-03
+988.400E-06,-12.562814E-03,-32.663316E-03
+990.600E-06,-40.201005E-03,-20.100502E-03
+992.800E-06,-32.663316E-03,-26.381909E-03
+995.000E-06,-12.562814E-03,-40.201005E-03
+997.200E-06,-32.663316E-03,-26.381909E-03
+999.400E-06,-52.763819E-03,-20.100502E-03
+1.001600E-03,-26.381909E-03,-6.281407E-03
+1.003800E-03,-12.562814E-03,-40.201005E-03
+1.006000E-03,-52.763819E-03,-26.381909E-03
+1.008200E-03,-32.663316E-03,-20.100502E-03
+1.010400E-03,-40.201005E-03,-20.100502E-03
+1.012600E-03,-46.482412E-03,-40.201005E-03
+1.014800E-03,-52.763819E-03,-20.100502E-03
+1.017000E-03,-32.663316E-03,-12.562814E-03
+1.019200E-03,-26.381909E-03,-20.100502E-03
+1.021400E-03,-26.381909E-03,-20.100502E-03
+1.023600E-03,-40.201005E-03,-26.381909E-03
+1.025800E-03,-40.201005E-03,-20.100502E-03
+1.028000E-03,-32.663316E-03,-20.100502E-03
+1.030200E-03,-32.663316E-03,-32.663316E-03
+1.032400E-03,-46.482412E-03,-20.100502E-03
+1.034600E-03,-46.482412E-03,-32.663316E-03
+1.036800E-03,-40.201005E-03,-20.100502E-03
+1.039000E-03,-46.482412E-03,-32.663316E-03
+1.041200E-03,-40.201005E-03,-26.381909E-03
+1.043400E-03,-32.663316E-03,-20.100502E-03
+1.045600E-03,-32.663316E-03,-20.100502E-03
+1.047800E-03,-26.381909E-03,-26.381909E-03
+1.050000E-03,-32.663316E-03,-20.100502E-03
+1.052200E-03,-32.663316E-03,-20.100502E-03
+1.054400E-03,-32.663316E-03,-12.562814E-03
+1.056600E-03,-40.201005E-03,-12.562814E-03
+1.058800E-03,-26.381909E-03,-20.100502E-03
+1.061000E-03,-20.100502E-03,-12.562814E-03
+1.063200E-03,-32.663316E-03,-20.100502E-03
+1.065400E-03,-40.201005E-03,-26.381909E-03
